,datesold,price,bedrooms
996,2009-03-24,406000,4
997,2009-03-24,429000,3
998,2009-03-24,450000,4
999,2009-03-24,472000,4
1000,2009-03-24,610000,4
1001,2009-03-24,665000,5
1002,2009-03-25,360000,3
1003,2009-03-25,395000,3
1004,2009-03-25,520000,4
1005,2009-03-25,593000,4
1006,2009-03-25,650000,3
1007,2009-03-25,713000,4
1008,2009-03-25,2600000,3
1009,2009-03-26,320000,3
1010,2009-03-26,350000,3
1011,2009-03-26,370000,3
1012,2009-03-27,353000,3
1013,2009-03-27,362000,3
1014,2009-03-27,480000,3
1015,2009-03-27,530000,3
1016,2009-03-27,590000,3
1017,2009-03-27,660000,4
1018,2009-03-28,461000,3
1019,2009-03-28,645000,3
1020,2009-03-28,690000,4
1021,2009-03-28,722000,4
1022,2009-03-28,1310000,4
1023,2009-03-30,356500,3
1024,2009-03-30,373500,3
1025,2009-03-30,450000,4
1026,2009-03-30,470000,3
1027,2009-03-30,480000,5
1028,2009-03-30,561000,3
1029,2009-03-30,565000,3
1030,2009-03-30,568500,4
1031,2009-03-31,435000,4
1032,2009-03-31,580000,4
1033,2009-03-31,610000,3
1034,2009-03-31,637000,5
1035,2009-03-31,800000,4
1036,2009-04-01,288000,3
1037,2009-04-01,370000,3
1038,2009-04-01,430000,4
1039,2009-04-01,439000,3
1040,2009-04-01,464000,4
1041,2009-04-01,585000,3
1042,2009-04-02,326000,3
1043,2009-04-02,423000,4
1044,2009-04-02,475000,4
1045,2009-04-02,800000,4
1046,2009-04-03,345000,3
1047,2009-04-03,470000,4
1048,2009-04-03,490000,4
1049,2009-04-03,550000,4
1050,2009-04-03,555000,4
1051,2009-04-03,812000,4
1052,2009-04-04,517000,3
1053,2009-04-06,360000,3
1054,2009-04-06,406500,3
1055,2009-04-06,422000,3
1056,2009-04-06,435000,3
1057,2009-04-06,455000,4
1058,2009-04-06,515000,3
1059,2009-04-06,522000,4
1060,2009-04-06,560000,4
1061,2009-04-06,1875000,5
1062,2009-04-07,375500,3
1063,2009-04-07,420000,3
1064,2009-04-07,440000,4
1065,2009-04-07,485000,4
1066,2009-04-07,490000,4
1067,2009-04-07,527000,3
1068,2009-04-07,550000,4
1069,2009-04-07,560000,4
1070,2009-04-07,690000,4
1071,2009-04-07,720000,5
1072,2009-04-07,941000,5
1073,2009-04-08,460000,4
1074,2009-04-08,495000,4
1075,2009-04-09,353500,3
1076,2009-04-09,365000,3
1077,2009-04-09,461500,4
1078,2009-04-09,470000,3
1079,2009-04-14,420000,3
1080,2009-04-14,441550,3
1081,2009-04-14,480000,4
1082,2009-04-14,500000,4
1083,2009-04-15,315000,2
1084,2009-04-15,345000,3
1085,2009-04-15,405000,4
1086,2009-04-15,428500,3
1087,2009-04-15,440000,3
1088,2009-04-15,510000,3
1089,2009-04-15,525000,3
1090,2009-04-15,531000,5
1091,2009-04-15,655000,3
1092,2009-04-15,2200000,4
1093,2009-04-16,425000,3
1094,2009-04-16,425000,3
1095,2009-04-16,435000,4
1096,2009-04-16,447500,3
1097,2009-04-16,522500,3
1098,2009-04-16,530000,4
1099,2009-04-17,358000,3
1100,2009-04-17,436000,3
1101,2009-04-17,470000,4
1102,2009-04-17,870000,4
1103,2009-04-18,575000,4
1104,2009-04-20,370000,3
1105,2009-04-20,380000,3
1106,2009-04-20,380000,3
1107,2009-04-20,460000,3
1108,2009-04-20,477000,3
1109,2009-04-20,480000,4
1110,2009-04-20,565000,3
1111,2009-04-20,680000,4
1112,2009-04-20,785000,4
1113,2009-04-21,355000,3
1114,2009-04-21,400000,3
1115,2009-04-21,410000,3
1116,2009-04-21,500000,4
1117,2009-04-22,415000,3
1118,2009-04-22,630000,4
1119,2009-04-22,840000,3
1120,2009-04-23,335000,3
1121,2009-04-23,412000,3
1122,2009-04-23,467500,4
1123,2009-04-24,336000,2
1124,2009-04-24,365000,3
1125,2009-04-24,387500,3
1126,2009-04-24,405000,3
1127,2009-04-24,410000,4
1128,2009-04-24,421999,4
1129,2009-04-24,463000,4
1130,2009-04-24,472000,4
1131,2009-04-24,479000,3
1132,2009-04-24,538000,4
1133,2009-04-24,685000,4
1134,2009-04-28,300000,3
1135,2009-04-28,355000,3
1136,2009-04-28,555000,4
1137,2009-04-29,391000,3
1138,2009-04-29,407000,4
1139,2009-04-29,542000,4
1140,2009-05-01,370000,3
1141,2009-05-01,415000,3
1142,2009-05-01,427000,4
1143,2009-05-01,490000,5
1144,2009-05-01,565000,4
1145,2009-05-01,605000,4
1146,2009-05-04,340000,3
1147,2009-05-04,360000,3
1148,2009-05-04,375000,3
1149,2009-05-04,499950,4
1150,2009-05-04,551000,5
1151,2009-05-04,627000,5
1152,2009-05-05,368500,3
1153,2009-05-05,390000,3
1154,2009-05-05,445000,2
1155,2009-05-05,460000,4
1156,2009-05-05,522500,4
1157,2009-05-05,710000,4
1158,2009-05-06,490000,3
1159,2009-05-06,520000,4
1160,2009-05-06,525000,4
1161,2009-05-06,620000,4
1162,2009-05-07,320000,3
1163,2009-05-07,375000,3
1164,2009-05-07,402227,3
1165,2009-05-07,412000,3
1166,2009-05-07,485000,4
1167,2009-05-08,395000,3
1168,2009-05-08,450000,4
1169,2009-05-08,485000,4
1170,2009-05-08,615000,3
1171,2009-05-08,675000,3
1172,2009-05-08,720000,5
1173,2009-05-08,1050000,4
1174,2009-05-09,401000,3
1175,2009-05-11,315000,3
1176,2009-05-11,325000,3
1177,2009-05-11,375000,3
1178,2009-05-11,390500,3
1179,2009-05-11,495000,3
1180,2009-05-12,458000,4
1181,2009-05-12,477500,3
1182,2009-05-13,387000,3
1183,2009-05-13,410000,3
1184,2009-05-13,805000,4
1185,2009-05-14,450000,4
1186,2009-05-15,350000,2
1187,2009-05-15,389000,3
1188,2009-05-15,401000,3
1189,2009-05-15,410000,3
1190,2009-05-15,432500,3
1191,2009-05-15,461000,2
1192,2009-05-15,485000,4
1193,2009-05-15,520000,4
1194,2009-05-15,560000,4
1195,2009-05-15,1000000,4
1196,2009-05-16,540000,3
1197,2009-05-18,352500,3
1198,2009-05-18,384000,3
1199,2009-05-18,535000,3
1200,2009-05-19,367000,3
1201,2009-05-19,390000,4
1202,2009-05-19,415000,4
1203,2009-05-19,436000,3
1204,2009-05-19,515000,4
1205,2009-05-19,820000,4
1206,2009-05-20,367000,3
1207,2009-05-20,373000,3
1208,2009-05-20,495000,3
1209,2009-05-20,583500,3
1210,2009-05-20,785000,5
1211,2009-05-20,888000,4
1212,2009-05-21,365000,3
1213,2009-05-21,390000,3
1214,2009-05-21,430000,3
1215,2009-05-21,439000,3
1216,2009-05-22,387500,3
1217,2009-05-22,440000,2
1218,2009-05-22,510000,4
1219,2009-05-22,527500,2
1220,2009-05-22,553000,5
1221,2009-05-23,357000,3
1222,2009-05-23,363000,4
1223,2009-05-23,511000,3
1224,2009-05-23,522000,4
1225,2009-05-25,390000,3
1226,2009-05-25,435000,3
1227,2009-05-25,465000,4
1228,2009-05-25,465000,4
1229,2009-05-25,516000,3
1230,2009-05-25,530000,4
1231,2009-05-25,570000,4
1232,2009-05-25,577000,5
1233,2009-05-26,455000,3
1234,2009-05-26,530000,4
1235,2009-05-26,550000,4
1236,2009-05-27,410000,3
1237,2009-05-28,420000,3
1238,2009-05-28,431000,4
1239,2009-05-28,435000,4
1240,2009-05-28,459000,4
1241,2009-05-28,485000,4
1242,2009-05-28,495000,4
1243,2009-05-28,500000,4
1244,2009-05-28,640000,4
1245,2009-05-29,390000,3
1246,2009-05-29,399950,3
1247,2009-05-29,418000,4
1248,2009-05-29,430000,4
1249,2009-05-29,451000,3
1250,2009-05-29,487000,4
1251,2009-05-29,500000,4
1252,2009-05-29,795000,5
1253,2009-05-30,459000,3
1254,2009-06-01,420000,3
1255,2009-06-01,460000,3
1256,2009-06-01,530000,4
1257,2009-06-01,675000,4
1258,2009-06-02,578000,4
1259,2009-06-03,375000,3
1260,2009-06-03,440000,3
1261,2009-06-03,540000,3
1262,2009-06-04,419000,3
1263,2009-06-04,430000,3
1264,2009-06-04,448000,4
1265,2009-06-04,457750,4
1266,2009-06-04,500000,3
1267,2009-06-05,357000,3
1268,2009-06-05,390000,3
1269,2009-06-05,450000,3
1270,2009-06-05,550000,3
1271,2009-06-05,565000,4
1272,2009-06-05,770000,4
1273,2009-06-09,445000,4
1274,2009-06-09,588000,4
1275,2009-06-09,605000,3
1276,2009-06-10,378000,3
1277,2009-06-10,399000,3
1278,2009-06-10,465000,3
1279,2009-06-11,391000,3
1280,2009-06-11,470000,4
1281,2009-06-11,520000,2
1282,2009-06-11,837500,3
1283,2009-06-11,850000,3
1284,2009-06-12,405000,3
1285,2009-06-12,425100,3
1286,2009-06-12,480000,4
1287,2009-06-12,507250,4
1288,2009-06-12,580000,4
1289,2009-06-12,580000,4
1290,2009-06-12,715000,4
1291,2009-06-13,383000,3
1292,2009-06-15,410000,3
1293,2009-06-15,415000,3
1294,2009-06-15,416000,3
1295,2009-06-15,480000,3
1296,2009-06-15,610000,5
1297,2009-06-16,435000,4
1298,2009-06-16,485000,4
1299,2009-06-16,540000,4
1300,2009-06-17,373000,3
1301,2009-06-17,435000,3
1302,2009-06-17,477500,4
1303,2009-06-17,526000,3
1304,2009-06-17,640000,5
1305,2009-06-18,400500,3
1306,2009-06-18,403000,3
1307,2009-06-18,440000,3
1308,2009-06-18,440000,4
1309,2009-06-18,465000,4
1310,2009-06-18,890000,4
1311,2009-06-19,620000,4
1312,2009-06-22,329400,3
1313,2009-06-22,417500,4
1314,2009-06-22,420000,3
1315,2009-06-22,428000,3
1316,2009-06-22,472000,4
1317,2009-06-22,532000,4
1318,2009-06-22,556000,4
1319,2009-06-22,585000,4
1320,2009-06-22,620000,3
1321,2009-06-22,711000,4
1322,2009-06-23,415100,3
1323,2009-06-23,445000,3
1324,2009-06-23,525000,3
1325,2009-06-24,430000,3
1326,2009-06-24,460000,4
1327,2009-06-24,500000,4
1328,2009-06-24,520000,3
1329,2009-06-24,535000,4
1330,2009-06-24,732000,3
1331,2009-06-25,375500,2
1332,2009-06-25,439000,4
1333,2009-06-26,380000,3
1334,2009-06-26,425000,3
1335,2009-06-26,452500,3
1336,2009-06-26,535000,4
1337,2009-06-26,555000,4
1338,2009-06-26,570000,3
1339,2009-06-27,405000,3
1340,2009-06-27,619000,4
1341,2009-06-27,780000,4
1342,2009-06-29,354000,3
1343,2009-06-29,412500,3
1344,2009-06-29,415000,3
1345,2009-06-29,450000,3
1346,2009-06-29,582500,4
1347,2009-06-29,895500,5
1348,2009-07-01,524000,2
1349,2009-07-01,760000,4
1350,2009-07-01,760000,3
1351,2009-07-02,332500,2
1352,2009-07-02,385000,3
1353,2009-07-03,362000,3
1354,2009-07-03,378000,3
1355,2009-07-03,507500,2
1356,2009-07-03,520000,3
1357,2009-07-03,585000,3
1358,2009-07-03,745000,5
1359,2009-07-06,455000,3
1360,2009-07-06,540000,4
1361,2009-07-06,590000,4
1362,2009-07-06,875000,4
1363,2009-07-06,1280000,4
1364,2009-07-07,492000,3
1365,2009-07-07,555000,4
1366,2009-07-08,450000,4
1367,2009-07-09,379000,3
1368,2009-07-09,380000,3
1369,2009-07-09,439000,3
1370,2009-07-09,595000,4
1371,2009-07-09,667500,4
1372,2009-07-09,930000,3
1373,2009-07-10,335000,3
1374,2009-07-10,383000,3
1375,2009-07-10,480000,4
1376,2009-07-13,354000,3
1377,2009-07-13,460000,4
1378,2009-07-13,485000,3
1379,2009-07-13,495000,5
1380,2009-07-14,425500,4
1381,2009-07-15,417000,3
1382,2009-07-15,432000,4
1383,2009-07-15,1110000,4
1384,2009-07-16,339000,3
1385,2009-07-16,465000,3
1386,2009-07-16,640000,4
1387,2009-07-16,663000,4
1388,2009-07-17,387500,3
1389,2009-07-17,395000,2
1390,2009-07-17,460000,3
1391,2009-07-17,506000,3
1392,2009-07-18,475000,4
1393,2009-07-18,696000,4
1394,2009-07-19,451000,3
1395,2009-07-20,335000,3
1396,2009-07-20,384000,3
1397,2009-07-20,397000,3
1398,2009-07-20,410500,3
1399,2009-07-20,430450,4
1400,2009-07-20,440000,4
1401,2009-07-20,479000,4
1402,2009-07-20,492500,4
1403,2009-07-21,420000,3
1404,2009-07-21,439000,3
1405,2009-07-21,730000,4
1406,2009-07-22,450000,4
1407,2009-07-22,462500,4
1408,2009-07-22,480000,4
1409,2009-07-22,581000,3
1410,2009-07-23,416000,3
1411,2009-07-23,430000,3
1412,2009-07-24,390000,3
1413,2009-07-24,412000,3
1414,2009-07-24,865000,4
1415,2009-07-25,575000,4
1416,2009-07-27,495000,5
1417,2009-07-27,518500,3
1418,2009-07-27,576000,3
1419,2009-07-27,625000,4
1420,2009-07-29,395000,3
1421,2009-07-29,423002,4
1422,2009-07-29,478000,4
1423,2009-07-29,542000,4
1424,2009-07-29,1200000,5
1425,2009-07-30,495000,4
1426,2009-07-31,339000,3
1427,2009-07-31,375000,2
1428,2009-07-31,392000,3
1429,2009-07-31,406000,3
1430,2009-07-31,414000,4
1431,2009-07-31,430500,3
1432,2009-07-31,437500,4
1433,2009-07-31,625000,3
1434,2009-07-31,745000,4
1435,2009-08-01,488000,3
1436,2009-08-03,400000,3
1437,2009-08-03,485000,3
1438,2009-08-03,500000,4
1439,2009-08-03,520000,4
1440,2009-08-03,565000,5
1441,2009-08-04,402000,3
1442,2009-08-04,469000,4
1443,2009-08-04,470000,4
1444,2009-08-04,482500,4
1445,2009-08-04,750000,4
1446,2009-08-05,365000,2
1447,2009-08-05,385000,3
1448,2009-08-05,395000,3
1449,2009-08-05,409000,3
1450,2009-08-05,409000,3
1451,2009-08-05,420000,3
1452,2009-08-06,402500,3
1453,2009-08-07,365000,3
1454,2009-08-07,410500,4
1455,2009-08-07,413500,3
1456,2009-08-07,416500,3
1457,2009-08-07,451000,4
1458,2009-08-07,586000,4
1459,2009-08-07,605500,4
1460,2009-08-10,440100,3
1461,2009-08-10,800000,5
1462,2009-08-11,362000,3
1463,2009-08-11,365000,3
1464,2009-08-11,392000,3
1465,2009-08-11,490000,3
1466,2009-08-11,500000,4
1467,2009-08-11,578000,4
1468,2009-08-12,429000,4
1469,2009-08-12,450000,4
1470,2009-08-13,359000,3
1471,2009-08-13,600000,4
1472,2009-08-14,387100,3
1473,2009-08-14,405000,3
1474,2009-08-14,585000,4
1475,2009-08-17,355000,3
1476,2009-08-17,413000,3
1477,2009-08-17,415000,3
1478,2009-08-17,420000,4
1479,2009-08-17,441000,3
1480,2009-08-17,459950,4
1481,2009-08-17,518000,4
1482,2009-08-17,542500,3
1483,2009-08-17,767000,4
1484,2009-08-18,360000,3
1485,2009-08-18,400000,3
1486,2009-08-18,1620000,4
1487,2009-08-19,315000,2
1488,2009-08-19,420000,3
1489,2009-08-19,465000,3
1490,2009-08-19,506000,3
1491,2009-08-19,515000,4
1492,2009-08-19,555000,4
1493,2009-08-19,615000,3
1494,2009-08-19,642500,3
1495,2009-08-20,379000,3
1496,2009-08-20,398000,3
1497,2009-08-20,444000,3
1498,2009-08-20,499000,4
1499,2009-08-20,562000,4
1500,2009-08-21,511000,4
1501,2009-08-22,701000,4
1502,2009-08-22,780100,2
1503,2009-08-23,600000,4
1504,2009-08-23,695000,4
1505,2009-08-24,380000,3
1506,2009-08-24,387000,3
1507,2009-08-24,405000,3
1508,2009-08-24,420000,3
1509,2009-08-24,422500,4
1510,2009-08-24,500000,4
1511,2009-08-24,730000,4
1512,2009-08-25,436000,3
1513,2009-08-26,675000,4
1514,2009-08-27,430000,3
1515,2009-08-27,490000,4
1516,2009-08-27,520000,3
1517,2009-08-27,532000,4
1518,2009-08-28,475000,4
1519,2009-08-28,542600,4
1520,2009-08-28,570000,5
1521,2009-08-29,382500,3
1522,2009-08-29,644000,3
1523,2009-08-31,383000,3
1524,2009-08-31,490000,4
1525,2009-08-31,600000,4
1526,2009-09-01,425000,3
1527,2009-09-01,500000,2
1528,2009-09-02,360000,3
1529,2009-09-02,416500,3
1530,2009-09-02,479000,4
1531,2009-09-02,481000,4
1532,2009-09-02,530000,3
1533,2009-09-02,845000,4
1534,2009-09-03,498000,4
1535,2009-09-03,810000,2
1536,2009-09-04,404000,3
1537,2009-09-04,410000,3
1538,2009-09-04,455000,3
1539,2009-09-04,670000,4
1540,2009-09-05,437000,3
1541,2009-09-05,470500,3
1542,2009-09-05,490000,4
1543,2009-09-05,546000,5
1544,2009-09-05,680000,4
1545,2009-09-07,535000,4
1546,2009-09-08,390000,3
1547,2009-09-08,470000,4
1548,2009-09-08,895000,5
1549,2009-09-09,405000,3
1550,2009-09-09,465000,4
1551,2009-09-09,495000,4
1552,2009-09-10,390000,3
1553,2009-09-10,456000,3
1554,2009-09-10,880000,5
1555,2009-09-11,502723,4
1556,2009-09-12,428000,3
1557,2009-09-12,486500,4
1558,2009-09-12,620000,4
1559,2009-09-12,737500,3
1560,2009-09-13,810000,4
1561,2009-09-14,324000,3
1562,2009-09-14,437500,3
1563,2009-09-14,660000,4
1564,2009-09-15,385000,3
1565,2009-09-15,398000,3
1566,2009-09-15,478500,3
1567,2009-09-16,332000,3
1568,2009-09-16,410000,3
1569,2009-09-16,530000,3
1570,2009-09-16,602000,3
1571,2009-09-17,450000,3
1572,2009-09-17,465000,4
1573,2009-09-17,470000,4
1574,2009-09-17,519950,3
1575,2009-09-18,447950,4
1576,2009-09-18,522000,4
1577,2009-09-18,576100,4
1578,2009-09-18,645000,3
1579,2009-09-19,395000,3
1580,2009-09-19,446000,3
1581,2009-09-19,539000,4
1582,2009-09-19,555000,3
1583,2009-09-19,575000,4
1584,2009-09-19,632000,3
1585,2009-09-20,685000,4
1586,2009-09-21,345580,4
1587,2009-09-21,422000,3
1588,2009-09-21,441000,4
1589,2009-09-21,447500,3
1590,2009-09-21,482000,4
1591,2009-09-21,650000,3
1592,2009-09-22,399000,3
1593,2009-09-22,445100,4
1594,2009-09-22,450000,5
1595,2009-09-22,500000,4
1596,2009-09-22,612500,4
1597,2009-09-22,900000,3
1598,2009-09-23,410000,3
1599,2009-09-23,425000,4
1600,2009-09-23,580000,4
1601,2009-09-24,377500,3
1602,2009-09-24,954900,4
1603,2009-09-25,355000,3
1604,2009-09-25,360000,3
1605,2009-09-25,388000,3
1606,2009-09-25,390000,3
1607,2009-09-25,435000,4
1608,2009-09-25,476000,3
1609,2009-09-25,1080000,5
1610,2009-09-26,429000,3
1611,2009-09-26,650000,3
1612,2009-09-26,656000,4
1613,2009-09-28,419000,3
1614,2009-09-28,437500,3
1615,2009-09-28,525000,5
1616,2009-09-28,530000,4
1617,2009-09-28,596000,4
1618,2009-09-28,722000,5
1619,2009-09-29,338000,3
1620,2009-09-29,355000,3
1621,2009-09-29,380000,3
1622,2009-09-29,380000,3
1623,2009-09-29,417500,3
1624,2009-09-29,530000,4
1625,2009-09-29,535000,4
1626,2009-09-30,338000,3
1627,2009-09-30,350000,3
1628,2009-09-30,356500,3
1629,2009-09-30,418000,3
1630,2009-09-30,420000,3
1631,2009-09-30,425000,4
1632,2009-09-30,428000,3
1633,2009-09-30,430200,3
1634,2009-09-30,460000,4
1635,2009-09-30,1562500,5
1636,2009-10-01,375000,3
1637,2009-10-01,415000,3
1638,2009-10-01,425000,3
1639,2009-10-01,436000,3
1640,2009-10-01,540000,4
1641,2009-10-01,570000,4
1642,2009-10-01,695000,4
1643,2009-10-02,395000,3
1644,2009-10-02,412500,3
1645,2009-10-02,422250,3
1646,2009-10-02,442000,4
1647,2009-10-03,851000,4
1648,2009-10-06,363500,3
1649,2009-10-06,388500,3
1650,2009-10-06,443000,3
1651,2009-10-06,470000,3
1652,2009-10-06,592000,3
1653,2009-10-07,340000,3
1654,2009-10-07,349000,2
1655,2009-10-07,460000,3
1656,2009-10-07,502500,3
1657,2009-10-07,505000,4
1658,2009-10-08,325000,2
1659,2009-10-08,553000,3
1660,2009-10-08,615000,3
1661,2009-10-09,397500,3
1662,2009-10-09,475000,4
1663,2009-10-09,482000,4
1664,2009-10-09,490000,4
1665,2009-10-09,499000,4
1666,2009-10-09,515000,4
1667,2009-10-09,539950,3
1668,2009-10-10,335000,2
1669,2009-10-10,376000,3
1670,2009-10-10,403000,3
1671,2009-10-10,406000,3
1672,2009-10-10,414995,3
1673,2009-10-10,446000,4
1674,2009-10-10,490000,3
1675,2009-10-10,585000,3
1676,2009-10-10,600000,4
1677,2009-10-10,812000,3
1678,2009-10-10,960000,2
1679,2009-10-11,1210000,4
1680,2009-10-12,435000,3
1681,2009-10-12,478000,3
1682,2009-10-12,515000,4
1683,2009-10-12,545000,3
1684,2009-10-12,608000,4
1685,2009-10-12,735000,3
1686,2009-10-12,782000,4
1687,2009-10-13,365000,3
1688,2009-10-15,455000,3
1689,2009-10-15,470000,4
1690,2009-10-16,375000,3
1691,2009-10-16,385000,3
1692,2009-10-16,447000,4
1693,2009-10-16,481000,4
1694,2009-10-16,565000,3
1695,2009-10-17,495000,4
1696,2009-10-17,620000,3
1697,2009-10-17,690000,5
1698,2009-10-19,410000,3
1699,2009-10-19,414000,4
1700,2009-10-19,582000,4
1701,2009-10-19,610000,4
1702,2009-10-19,722000,5
1703,2009-10-20,385000,3
1704,2009-10-20,413500,3
1705,2009-10-20,538750,3
1706,2009-10-21,410000,3
1707,2009-10-21,451000,5
1708,2009-10-21,640000,3
1709,2009-10-23,345000,3
1710,2009-10-23,390000,3
1711,2009-10-23,585000,4
1712,2009-10-23,600000,4
1713,2009-10-23,640000,4
1714,2009-10-24,417500,3
1715,2009-10-24,459500,3
1716,2009-10-24,565000,3
1717,2009-10-24,580000,4
1718,2009-10-24,868000,3
1719,2009-10-26,356000,3
1720,2009-10-26,380000,3
1721,2009-10-26,392000,3
1722,2009-10-26,427000,3
1723,2009-10-26,440000,3
1724,2009-10-26,447900,3
1725,2009-10-26,500000,4
1726,2009-10-27,370000,3
1727,2009-10-27,391000,3
1728,2009-10-27,538000,5
1729,2009-10-27,995000,3
1730,2009-10-28,389950,3
1731,2009-10-28,699500,5
1732,2009-10-29,421000,3
1733,2009-10-30,340000,3
1734,2009-10-30,412000,3
1735,2009-10-30,580000,3
1736,2009-10-31,455000,3
1737,2009-10-31,500000,3
1738,2009-10-31,550000,4
1739,2009-10-31,629500,4
1740,2009-10-31,802000,4
1741,2009-11-01,580000,4
1742,2009-11-02,380000,3
1743,2009-11-02,405000,3
1744,2009-11-02,436000,3
1745,2009-11-02,455000,3
1746,2009-11-02,520000,3
1747,2009-11-02,567500,4
1748,2009-11-02,570000,4
1749,2009-11-02,650000,4
1750,2009-11-02,697000,4
1751,2009-11-02,700000,4
1752,2009-11-02,906000,4
1753,2009-11-02,1430000,5
1754,2009-11-04,416000,3
1755,2009-11-04,440000,3
1756,2009-11-04,460000,4
1757,2009-11-04,472500,4
1758,2009-11-04,608000,4
1759,2009-11-04,616000,3
1760,2009-11-04,640000,4
1761,2009-11-04,658000,4
1762,2009-11-04,667000,4
1763,2009-11-04,740000,3
1764,2009-11-04,755000,4
1765,2009-11-05,317000,3
1766,2009-11-05,380000,3
1767,2009-11-05,387500,3
1768,2009-11-05,443000,3
1769,2009-11-05,620000,4
1770,2009-11-06,415000,3
1771,2009-11-06,526000,3
1772,2009-11-06,785000,3
1773,2009-11-07,440000,3
1774,2009-11-07,820000,3
1775,2009-11-09,401000,3
1776,2009-11-09,455000,3
1777,2009-11-09,481000,4
1778,2009-11-09,491000,4
1779,2009-11-09,492000,4
1780,2009-11-09,600000,5
1781,2009-11-09,615000,3
1782,2009-11-09,653000,4
1783,2009-11-09,825000,4
1784,2009-11-10,375000,3
1785,2009-11-10,414990,3
1786,2009-11-10,490000,3
1787,2009-11-10,568000,4
1788,2009-11-10,749900,4
1789,2009-11-10,845000,5
1790,2009-11-11,465000,4
1791,2009-11-11,610000,4
1792,2009-11-11,1365000,4
1793,2009-11-12,420000,3
1794,2009-11-12,440000,4
1795,2009-11-12,620000,4
1796,2009-11-12,650000,4
1797,2009-11-13,450000,3
1798,2009-11-13,640000,4
1799,2009-11-14,417000,3
1800,2009-11-14,883000,4
1801,2009-11-16,350000,3
1802,2009-11-16,370000,2
1803,2009-11-16,385000,3
1804,2009-11-16,402000,3
1805,2009-11-16,421000,3
1806,2009-11-16,650000,4
1807,2009-11-17,360000,3
1808,2009-11-17,460000,3
1809,2009-11-17,890000,4
1810,2009-11-18,435000,3
1811,2009-11-18,548000,5
1812,2009-11-18,560000,4
1813,2009-11-18,628000,4
1814,2009-11-18,687500,4
1815,2009-11-18,700000,4
1816,2009-11-18,771000,5
1817,2009-11-18,775000,5
1818,2009-11-19,545000,4
1819,2009-11-19,595000,4
1820,2009-11-20,360000,3
1821,2009-11-20,390000,3
1822,2009-11-20,400000,3
1823,2009-11-20,435000,3
1824,2009-11-20,439800,3
1825,2009-11-20,480000,4
1826,2009-11-20,480500,4
1827,2009-11-20,575000,4
1828,2009-11-20,850000,4
1829,2009-11-23,398000,2
1830,2009-11-23,450000,3
1831,2009-11-23,450000,3
1832,2009-11-24,408500,3
1833,2009-11-24,409000,4
1834,2009-11-24,505000,4
1835,2009-11-24,595000,4
1836,2009-11-24,660000,4
1837,2009-11-24,665000,4
1838,2009-11-25,427500,4
1839,2009-11-25,450000,3
1840,2009-11-25,454900,4
1841,2009-11-25,460500,3
